Algorytm,Poziom_trudnosci,Czas_ms,Odwiedzone_stany,Przetworzone_stany,Max_glebokosc
A* (Hamm),7,0.011,4,2,1
BFS,7,0.068,44,21,3
DFS,7,688.962,333961,333943,20
A* (Manh),7,0.094,10,4,3
A* (Hamm),7,0.037,10,4,3
BFS,7,0.302,188,88,5
DFS,7,2222.992,921693,921682,20
A* (Manh),7,0.275,15,7,5
A* (Hamm),7,0.067,17,8,5
BFS,7,0.012,4,2,1
DFS,7,0.008,4,2,1
A* (Manh),7,0.025,4,2,1
A* (Hamm),7,0.012,4,2,1
BFS,7,0.079,48,23,3
DFS,7,620.233,301331,301309,20
A* (Manh),7,0.147,9,4,3
A* (Hamm),7,0.036,9,4,3
BFS,7,0.012,4,2,1
DFS,7,0.008,4,2,1
A* (Manh),7,0.025,4,2,1
A* (Hamm),7,0.011,4,2,1
BFS,7,0.08,48,23,3
DFS,7,625.474,301331,301309,20
A* (Manh),7,0.089,9,4,3
A* (Hamm),7,0.033,9,4,3
BFS,7,0.204,122,57,5
DFS,7,0.022,11,6,5
A* (Manh),7,0.081,11,6,5
A* (Hamm),7,0.038,11,6,5
BFS,7,0.027,17,8,3
DFS,7,0.013,7,4,3
A* (Manh),7,0.048,7,4,3
A* (Hamm),7,0.031,7,4,3
BFS,7,0.064,41,19,3
DFS,7,781.441,385540,385522,20
A* (Manh),7,0.094,10,4,3
A* (Hamm),7,0.036,10,4,3
BFS,7,0.216,132,61,5
DFS,7,81.024,42382,42367,20
A* (Manh),7,0.109,12,6,5
A* (Hamm),7,0.07,19,9,5
BFS,7,2.326,1334,638,7
DFS,7,203.62,104872,104855,20
A* (Manh),7,0.212,26,11,7
A* (Hamm),7,0.098,28,12,7
BFS,7,0.011,4,2,1
DFS,7,0.008,4,2,1
A* (Manh),7,0.025,4,2,1
A* (Hamm),7,0.011,4,2,1
BFS,7,0.061,38,18,3
DFS,7,244.301,125424,125412,20
A* (Manh),7,0.162,10,4,3
A* (Hamm),7,0.038,10,4,3
BFS,7,0.247,152,71,5
DFS,7,698.284,346565,346548,20
A* (Manh),7,0.122,13,6,5
A* (Hamm),7,0.049,13,6,5
BFS,7,0.373,231,110,5
DFS,7,0.151,89,68,20
A* (Manh),7,0.103,14,6,5
A* (Hamm),7,0.048,14,6,5
BFS,7,0.364,241,114,5
DFS,7,1507.965,738494,738477,20
A* (Manh),7,0.251,16,6,5
A* (Hamm),7,0.059,16,6,5
BFS,7,2.536,1400,671,7
DFS,7,1820.821,898942,898924,20
A* (Manh),7,0.17,20,8,7
A* (Hamm),7,0.069,20,8,7
BFS,7,0.116,35,16,3
DFS,7,0.018,10,4,3
A* (Manh),7,0.072,10,4,3
A* (Hamm),7,0.031,10,4,3
BFS,7,0.008,4,2,1
DFS,7,0.006,4,2,1
A* (Manh),7,0.024,4,2,1
A* (Hamm),7,0.011,4,2,1
BFS,7,0.058,39,17,3
DFS,7,0.033,20,10,9
A* (Manh),7,0.062,9,4,3
A* (Hamm),7,0.028,9,4,3
BFS,7,0.261,166,79,5
DFS,7,72.612,38595,38579,20
A* (Manh),7,0.119,14,6,5
A* (Hamm),7,0.049,14,6,5
BFS,7,0.011,4,2,1
DFS,7,0.008,4,2,1
A* (Manh),7,0.025,4,2,1
A* (Hamm),7,0.012,4,2,1
BFS,7,0.065,41,19,3
DFS,7,766.171,385540,385522,20
A* (Manh),7,0.095,10,4,3
A* (Hamm),7,0.036,10,4,3
BFS,7,0.239,149,69,5
DFS,7,690.097,346553,346537,20
A* (Manh),7,0.119,13,6,5
A* (Hamm),7,0.047,13,6,5
BFS,7,0.031,17,8,3
DFS,7,0.014,7,4,3
A* (Manh),7,0.049,7,4,3
A* (Hamm),7,0.023,7,4,3
